str_no_string|NO STRING!{***};;;;;;;;;
str_2_personalityclash_speech|The only thing different from Crastos and a Stone Crow is the smell, at least a Stone Crow bathes.{***};;;;;;;;;
str_3_personalityclash_speech|The reason Hibald is always out of breath after a battle is because he ran from it.{***};;;;;;;;;
str_4_personalityclash_speech|If Hibald so much as looks at me again, he will be singing a bit higher by the campfire tonight after I cut off his nuts.{***};;;;;;;;;
str_5_personalityclash_speech|How can you get the name Dick when you come up short?{***};;;;;;;;;
str_6_personalityclash_speech|Ser Shadrich is perhaps the cruellest of your knights, he seeks only to kill and maim his adversaries, wounds inflicted by him are always lethal and beyond my skill.{***};;;;;;;;;
str_son_personalityclash_speech|...{***};;;;;;;;;
str_daughter_personalityclash_speech|...{***};;;;;;;;;
str_event_personalityclash_speech|...{***};;;;;;;;;
str_npc1_personalityclash_speech_b|A sword of Braavos expects more from a man.{***};;;;;;;;;
str_npc2_personalityclash_speech_b|He thinks he shits gold! He's no better than any other man.{***};;;;;;;;;
str_npc3_personalityclash_speech_b|This man, that man, her man, your man. Who cares? Hahahaha.{***};;;;;;;;;
str_npc4_personalityclash_speech_b|He always stays out of fighting yet he mocks me and makes fun of my way of fighting. Can we get rid of this venal creature as soon as possible?{***};;;;;;;;;
str_npc5_personalityclash_speech_b|When I told him that Seven would sort him out for all the terrible things he had done he only laughed to my face and called me an old Septon. I am a godly man, but I am also a knight and won't tolerate such blasphemy!{***};;;;;;;;;
str_npc6_personalityclash_speech_b|I am sure no one will miss him.{***};;;;;;;;;
str_npc7_personalityclash_speech_b|What can a merchant know about Maesters work? I don't interrupt him while he's haggling at the market yet he deems appropriate to disturb me in the middle of my experiments.{***};;;;;;;;;
str_npc8_personalityclash_speech_b|He thinks of women as his trophy's. He thinks to lay a hand on me and ill have him.{***};;;;;;;;;
str_npc9_personalityclash_speech_b|I understand his ass is too noble and pious to be seated near mine but he could assist me when I was knocked down by a couple of enemy horsemen nonetheless.{***};;;;;;;;;
str_npc10_personalityclash_speech_b|Xhondo is not cruel but sometimes Xhondo wants to bash the head of that jester. Xhondo wants his ship to sail.{***};;;;;;;;;
str_npc11_personalityclash_speech_b|I have never heard of a Maester losing his chains. That Qyburn must have done something very wrong to get tossed out of his order. Word is that he was caught practising the dark arts and unspeakable horrors. I do not want that man around me when I am injured and unable to fend for myself!{***};;;;;;;;;
str_npc12_personalityclash_speech_b|And when he's not devouring our stock of food he is going through our stores of ale like if he was dying of thirst. I swear it's like the King's Name day at the Quill and Tankard everyday with him!{***};;;;;;;;;
str_npc13_personalityclash_speech_b|Let me cut off his manhood and feed it to the goats and then give his neck a tickle with my battleaxe!{***};;;;;;;;;
str_npc14_personalityclash_speech_b|Moreover, he's a despicable pillager and would probably search his own dead parents for a coin. Give me leave to deal with this scum.{***};;;;;;;;;
str_npc15_personalityclash_speech_b|...{***};;;;;;;;;
str_kurleket_personalityclash_speech_b|...{***};;;;;;;;;
str_thoros_personalityclash_speech_b|If we pass a tall tree we should hang him, and I will make especially sure I pray to the Lord of Light to roast his soul to the end of time.{***};;;;;;;;;
str_dacey_personalityclash_speech_b|We should send him back where he belongs!{***};;;;;;;;;
str_wunwun_personalityclash_speech_b|Smash!!{***};;;;;;;;;
str_dongo_personalityclash_speech_b|Maybe Dongo wipe smile off humans face.{***};;;;;;;;;
str_1_personalityclash_speech_b|He is a disgrace to all knights and even fat slobs.{***};;;;;;;;;
str_2_personalityclash_speech_b|He makes no sense, always talking in riddles. I think he had a knock to the head when a small boy.{***};;;;;;;;;
str_3_personalityclash_speech_b|We have no need for traders of auroch shit on a battlefield.{***};;;;;;;;;
str_4_personalityclash_speech_b|Maybe I will fry them up whilst he watches.{***};;;;;;;;;
str_5_personalityclash_speech_b|What a sorry excuse of a man.{***};;;;;;;;;
str_6_personalityclash_speech_b|We should ditch him at the next battlefield.{***};;;;;;;;;
str_son_personalityclash_speech_b|...{***};;;;;;;;;
str_daughter_personalityclash_speech_b|...{***};;;;;;;;;
str_event_personalityclash_speech_b|...{***};;;;;;;;;
str_npc1_personalityclash2_speech|I grow tired of {s11} and his Red God.{***};;;;;;;;;
str_npc2_personalityclash2_speech|Captain, are we recruiting all kinds of Septons and fanatics now? {s11} is only capable of praying and preaching, what makes him a good fodder but not a bit a warrior we could use.{***};;;;;;;;;
str_npc3_personalityclash2_speech|That Syrio speaks funny.{***};;;;;;;;;
str_npc4_personalityclash2_speech|Commander, that huge sailor of yours, {s11}, is a brute and a stranger to our realm. Last time we fought shoulder to shoulder he roared something incomprehensible in his own tongue and cut off man's head.{***};;;;;;;;;
str_npc5_personalityclash2_speech|Commander, {s11} is intolerable. He considers himself a great warrior from House Crabb yet he's no more than some common brigand. In the last fight I rushed to help him against two brutes and he stepped out and left me to fend for myself.{***};;;;;;;;;
str_npc6_personalityclash2_speech|....{***};;;;;;;;;
str_npc7_personalityclash2_speech|Sire, enlisting barbarians and all kinds of hairy creatures able to fight can prove to be a grievous mistake. How do you plan to actually control that beast of a man {s11}?{***};;;;;;;;;
str_npc8_personalityclash2_speech|He calls himself a knight.. Pah!{***};;;;;;;;;
str_npc9_personalityclash2_speech|Commander, this young archer {s11} you've taken along sometimes looks at me as if I've burned down his home and murdered his family. I swear, he's like to cut my throat in my sleep.{***};;;;;;;;;
str_npc10_personalityclash2_speech|Captain, last battle Xhondo had this boy {s11} behind his back. Xhondo was attacked by group of foes and knew he was not alone.{***};;;;;;;;;
str_npc11_personalityclash2_speech|Leader, this smith boy {s11} is too naive and simple-minded to remain in our war party. He can neither fight well, nor loot the scum we're leaving behind us. And those vaunted smithing skills of his. Did he craft you anything yet?{***};;;;;;;;;
str_npc12_personalityclash2_speech|Commander, {s11} has to be the most dangerous person I have ever met. There may be better swordsmen and fighters out there, but they normally get slowed down by things like honour and mercy. Bronn, on the other hand, would probably kill a babe if he was paid well enough.{***};;;;;;;;;
str_npc13_personalityclash2_speech|Chief, blabbering wenches shouldn't be part of our warband. {s11} is always talking about his prowess but in the last battle he almost broke his toe running from the enemies.{***};;;;;;;;;
str_npc14_personalityclash2_speech|Captain, what use is this huge {s11} if he doesn't speak Common Tongue and doesn't even understand the japes me and the other soldiers make?{***};;;;;;;;;
str_npc15_personalityclash2_speech|none.{***};;;;;;;;;
str_kurleket_personalityclash2_speech|...{***};;;;;;;;;
str_thoros_personalityclash2_speech|...{***};;;;;;;;;
str_dacey_personalityclash2_speech|...{***};;;;;;;;;
str_wunwun_personalityclash2_speech|n/a{***};;;;;;;;;
str_dongo_personalityclash2_speech|none.{***};;;;;;;;;
str_1_personalityclash2_speech|Qyburn is one of those who killed, raped, tortured my people, and burned my home. A treacherous bastard.{***};;;;;;;;;
str_2_personalityclash2_speech|Nothing more than a bully, a brute that preys on the weak.{***};;;;;;;;;
str_3_personalityclash2_speech|The wench of Tarth had the nerve to call me short before the last battle.{***};;;;;;;;;
str_4_personalityclash2_speech|That Ser Illfer could not even train the tavern drunk to drink a glass of ale.{***};;;;;;;;;
str_5_personalityclash2_speech|Xhondu is a poor excuse for a sailor and a warrior, he would not survive an hour on the Black Wind.{***};;;;;;;;;
str_6_personalityclash2_speech|Qyburn is no healer, but a cruel torturer who enjoys turning everyone around him into an experiment.{***};;;;;;;;;
str_son_personalityclash2_speech|...{***};;;;;;;;;
str_daughter_personalityclash2_speech|...{***};;;;;;;;;
str_event_personalityclash2_speech|...{***};;;;;;;;;
str_npc1_personalityclash2_speech_b|Their is only one God, and his name is death.{***};;;;;;;;;
str_npc2_personalityclash2_speech_b|He even tried to talk to me about his religion after last battle, that old begging brother! I say rid us of him and let him pray to his Seven in some shit hole sept along the road. {***};;;;;;;;;
str_npc3_personalityclash2_speech_b|After our last victory I was picking through the slain, found a man's arm cut clean off. It was that Syrio! That could have been my arm!{***};;;;;;;;;
str_npc4_personalityclash2_speech_b|He's done it with such an innocent look as if he remarked upon the weather during some of the usual talks around the camp. I'm not sure what sort of man he is. Safer to travel without him.{***};;;;;;;;;
str_npc5_personalityclash2_speech_b|I cannot fight alongside a man who's like to stab me in the back instead of covering it. He says he was a soldier but I don't know what use he would have been except for looting the dead - that he has been mastering over the years.{***};;;;;;;;;
str_npc6_personalityclash2_speech_b|....{***};;;;;;;;;
str_npc7_personalityclash2_speech_b|After the last battle he let out a roar so furious and full of blood thirst that I decided it's safer to keep a healthy distance from him at all times.{***};;;;;;;;;
str_npc8_personalityclash2_speech_b|All my life men like him have sneered at me. And all my life I've been knocking men like him into the dust.{***};;;;;;;;;
str_npc9_personalityclash2_speech_b|During last battle I constantly felt his eyes upon me and expected an arrow 'nto my back all the time. I had t' worry more about that than an enemy swinging his sword in front of my face.{***};;;;;;;;;
str_npc10_personalityclash2_speech_b|But the boy just left Xhondo there to bring 'help'. All help Xhondo needed was the boy's sword. Xhondo says, splay coward's blood across the deck.{***};;;;;;;;;
str_npc11_personalityclash2_speech_b|I've seen him hesitating before finishing one of our foes off in the last battle. This boy is too green to kill people, he should be left at the first town we pass by and work there as some apprentice.{***};;;;;;;;;
str_npc12_personalityclash2_speech_b|He's got courage, and strength, but there is no kindness in him, and little loyalty. He doesn't want me coming along and makes that apparent. He says that I should stop playing at war and become a bard rather, that low-born!{***};;;;;;;;;
str_npc13_personalityclash2_speech_b|I can cut off his manhood and feed it to the goats as an example of what happens to cowards for your troops. If he has any, and I doubt that.{***};;;;;;;;;
str_npc14_personalityclash2_speech_b|And he tends to like fighting a few enemies at once. I can't always cover his big black back, he'll just end up dying on us. Better get rid of him now.{***};;;;;;;;;
str_npc15_personalityclash2_speech_b|none.{***};;;;;;;;;
str_kurleket_personalityclash2_speech_b|...{***};;;;;;;;;
str_thoros_personalityclash2_speech_b|....{***};;;;;;;;;
str_dacey_personalityclash2_speech_b|Or a woman who thinks she's a knight.{***};;;;;;;;;
str_wunwun_personalityclash2_speech_b|n/a{***};;;;;;;;;
str_dongo_personalityclash2_speech_b|none.{***};;;;;;;;;
str_1_personalityclash2_speech_b|I warn you, his nature will never change.{***};;;;;;;;;
str_2_personalityclash2_speech_b|Just another obstacle I had to overcome on the path of the Eyrie.{***};;;;;;;;;
str_3_personalityclash2_speech_b|Today she learned I am big enough where it counts when I slew those men.{***};;;;;;;;;
str_4_personalityclash2_speech_b|I have seen more life and motivation in a wight than that useless excuse of a man.{***};;;;;;;;;
str_5_personalityclash2_speech_b|He calls himself a navigator. Pah! He cannot navigate himself out of a wet paper bag.{***};;;;;;;;;
str_6_personalityclash2_speech_b|My abilities far out reach his in healing, spare your men the agony of becoming his next experiment.{***};;;;;;;;;
str_son_personalityclash2_speech_b|... {***};;;;;;;;;
str_daughter_personalityclash2_speech_b|...{***};;;;;;;;;
str_event_personalityclash2_speech_b|...{***};;;;;;;;;
str_npc1_personalitymatch_speech|I was impressed with {s11}'s skills in that last battle.{***};;;;;;;;;
str_npc2_personalitymatch_speech|The last inn we stopped at, the beer was good and the women, well lets just say I've never seen finer tits in the whole of Westeros. I could have landed myself a suckle until {s11} jumped in front of me... though I do like his style. {***};;;;;;;;;
